Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201508","Water - Precipitation - unspecified (not reported)","2015-08-15","2015-08-01","2015-08-31","","-6.71","International Atomic Energy Agency","-45.4","International Atomic Energy Agency","","","","44","23.6","16.1"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201509","Water - Precipitation - rain","2015-09-15","2015-09-01","2015-09-30","Rejected value(s): d18O: -4.66 ‰, d2H: -33.6 ‰, d-excess: 3.7 ‰ (suspicious)","","","","","","","","50","16.1","12.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201510","Water - Precipitation - rain","2015-10-15","2015-10-01","2015-10-31","","-11.59","International Atomic Energy Agency","-78.9","International Atomic Energy Agency","","","","80","9.9","10.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201511","Water - Precipitation - unspecified (not reported)","2015-11-15","2015-11-01","2015-11-30","","-8.88","International Atomic Energy Agency","-68.8","International Atomic Energy Agency","","","","37","8.5","8.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201512","Water - Precipitation - unspecified (not reported)","2015-12-15","2015-12-01","2015-12-31","x","-8.75","International Atomic Energy Agency","-58.4","International Atomic Energy Agency","","","","25","4.1","7.3"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201601","Water - Precipitation - unspecified (not reported)","2016-01-15","2016-01-01","2016-01-31","","-9.67","International Atomic Energy Agency","-71.8","International Atomic Energy Agency","","","","43","0.8","5.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201602","Water - Precipitation - unspecified (not reported)","2016-02-15","2016-02-01","2016-02-29","","-11.88","International Atomic Energy Agency","-91.6","International Atomic Energy Agency","","","","71","6.4","7.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201603","Water - Precipitation - unspecified (not reported)","2016-03-15","2016-03-01","2016-03-31","Rejected value(s): d18O: -9.40 ‰, d2H: -81.7 ‰, d-excess: -6.5 ‰ (evaporated)","","","","","","","","21","6.6","7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201604","Water - Precipitation - unspecified (not reported)","2016-04-15","2016-04-01","2016-04-30","","-6.54","International Atomic Energy Agency","-45.1","International Atomic Energy Agency","","","","44","11.2","8.7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201605","Water - Precipitation - unspecified (not reported)","2016-05-15","2016-05-01","2016-05-31","composite sample May/June","-7.96","International Atomic Energy Agency","-55.4","International Atomic Energy Agency","","","","132","15.7","12.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201606","Water - Precipitation - unspecified (not reported)","2016-06-15","2016-06-01","2016-06-30","composite sample May/June","-7.96","International Atomic Energy Agency","-55.4","International Atomic Energy Agency","","","","79","20.4","15.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201607","Water - Precipitation - unspecified (not reported)","2016-07-15","2016-07-01","2016-07-31","","-5.37","International Atomic Energy Agency","-35.2","International Atomic Energy Agency","","","","85","22.2","17.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201608","Water - Precipitation - unspecified (not reported)","2016-08-15","2016-08-01","2016-08-31","","-6.21","International Atomic Energy Agency","-42.8","International Atomic Energy Agency","","","","59","20.3","15.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201609","Water - Precipitation - unspecified (not reported)","2016-09-15","2016-09-01","2016-09-30","","-9.13","International Atomic Energy Agency","-68","International Atomic Energy Agency","","","","23","18.4","14.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201610","Water - Precipitation - unspecified (not reported)","2016-10-15","2016-10-01","2016-10-31","","-10.64","International Atomic Energy Agency","-75.7","International Atomic Energy Agency","","","","88","9.8","10.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201611","Water - Precipitation - unspecified (not reported)","2016-11-15","2016-11-01","2016-11-30","","-12.08","International Atomic Energy Agency","-85.6","International Atomic Energy Agency","","","","58","4.9","7.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201612","Water - Precipitation - unspecified (not reported)","2016-12-15","2016-12-01","2016-12-31","","-7.74","International Atomic Energy Agency","-53.8","International Atomic Energy Agency","","","","29","1.4","5.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201701","Water - Precipitation - unspecified (not reported)","2017-01-15","2017-01-01","2017-01-31","","-14.04","International Atomic Energy Agency","-108.3","International Atomic Energy Agency","","","","21","-3.4","3.7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201702","Water - Precipitation - unspecified (not reported)","2017-02-15","2017-02-01","2017-02-28","","-10.71","International Atomic Energy Agency","-90.1","International Atomic Energy Agency","","","","29","3.1","6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201703","Water - Precipitation - unspecified (not reported)","2017-03-15","2017-03-01","2017-03-31","","-11.41","International Atomic Energy Agency","-90.6","International Atomic Energy Agency","","","","40","9.4","7.3"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201704","Water - Precipitation - unspecified (not reported)","2017-04-15","2017-04-01","2017-04-30","Rejected value(s): d18O: -3.72 ‰, d2H: -39.0 ‰, d-excess: -9.2 ‰ (evaporated).","-3.721","International Atomic Energy Agency","-39.01","International Atomic Energy Agency","","","","73","10.1","8.1"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201705","Water - Precipitation - unspecified (not reported)","2017-05-15","2017-05-01","2017-05-31","","-6.52","International Atomic Energy Agency","-47.1","International Atomic Energy Agency","","","","44","16.7","12.3"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201706","Water - Precipitation - unspecified (not reported)","2017-06-15","2017-06-01","2017-06-30","","-3.4","International Atomic Energy Agency","-26","International Atomic Energy Agency","","","","32","22.2","14.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201707","Water - Precipitation - unspecified (not reported)","2017-07-15","2017-07-01","2017-07-31","","-5.36","International Atomic Energy Agency","-37.4","International Atomic Energy Agency","","","","66","22.2","15.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201708","Water - Precipitation - unspecified (not reported)","2017-08-15","2017-08-01","2017-08-31","","-4.62","International Atomic Energy Agency","-32.1","International Atomic Energy Agency","","","","42","22.6","15.9"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201709","Water - Precipitation - unspecified (not reported)","2017-09-15","2017-09-01","2017-09-30","","-10.5","International Atomic Energy Agency","-73.3","International Atomic Energy Agency","","","","93","14.9","12.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201710","Water - Precipitation - unspecified (not reported)","2017-10-15","2017-10-01","2017-10-31","","-7.05","International Atomic Energy Agency","-50.8","International Atomic Energy Agency","","","","64","12.1","10.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201711","Water - Precipitation - unspecified (not reported)","2017-11-15","2017-11-01","2017-11-30","","-14.66","International Atomic Energy Agency","-106.8","International Atomic Energy Agency","","","","41","6.2","7.3"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201712","Water - Precipitation - unspecified (not reported)","2017-12-15","2017-12-01","2017-12-31","","-14.05","International Atomic Energy Agency","-107.6","International Atomic Energy Agency","","","","43","3","5.9"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201801","Water - Precipitation - unspecified (not reported)","2018-01-15","2018-01-01","2018-01-31","","-10.55","International Atomic Energy Agency","-81.3","International Atomic Energy Agency","","","","46","4.2","6.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201802","Water - Precipitation - unspecified (not reported)","2018-02-15","2018-02-01","2018-02-28","","-14.78","International Atomic Energy Agency","-114.3","International Atomic Energy Agency","","","","26","-0.7","4.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201803","Water - Precipitation - unspecified (not reported)","2018-03-15","2018-03-01","2018-03-31","","-12.11","International Atomic Energy Agency","-99","International Atomic Energy Agency","","","","50","3.5","5.9"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201804","Water - Precipitation - unspecified (not reported)","2018-04-15","2018-04-01","2018-04-30","","-7.85","International Atomic Energy Agency","-60","International Atomic Energy Agency","","","","8","15.8","10.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","201805","Water - Precipitation - unspecified (not reported)","2018-05-15","2018-05-01","2018-05-31","","-6.63","International Atomic Energy Agency","-45.4","International Atomic Energy Agency","","","","73","18.7","14.1"
