Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-03-30, 1.057, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-03-31, 0.104, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-01, -0.307, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-02, 0.012, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-03, -3.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-04, -5.663, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-05, -4.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-06, 2.191, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-07, 4.646, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-08, 4.641, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-09, -2.17, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-10, -1.785, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-11, 2.409, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-12, 6.501, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-13, 7.36, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-14, 6.445, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Judd_Falls, 2 meters,2017-04-15, 4.084, degreeCelsius, EastRiver
